"feature","beta","psi","plotted_label"
"православный",0.0111910465909847,-1.80472273259093,NA
"предприниматься",0.21157707022121,-2.24402612309899,NA
"прежний",0.231280270118221,-2.56309284152145,NA
"пять",-0.287897090391051,-1.75546116964133,NA
"сведение",-0.252180109285081,-2.43687566128792,NA
"своеобразный",0.158272790383149,-2.50276545128363,NA
"смерть",0.42146427549941,-2.28430136985036,NA
"сокращаться",-0.390688738257756,-2.64214378440191,NA
"статья автор",-0.00641858661770651,-2.33481605980927,NA
"травма",-0.114000769805327,-2.29717611306523,NA
"тренд",-0.419180142944263,-1.50072552708058,NA
"церковь",0.130964977209189,-2.40981683008897,NA
"высокий школа",-0.960110101401585,-2.28864863983874,NA
"выявляться",-0.461879806235295,-1.53345640384567,NA
"диаспора",-0.0519729652741787,-2.33821516698794,NA
"занятость",-0.621724620531848,-0.572302031834215,NA
"иметься",-0.273616116644829,-1.73560836664129,NA
"компетентность",-0.503090277517854,-2.20185959229025,NA
"крупный город",-0.22950773621531,-2.30155292560016,NA
"материнский",-0.0997789113164522,-2.67289556628499,NA
"меньшинство",-0.00678634219992768,-2.27659729096489,NA
"менять",0.0476924835469299,-2.36387905916694,NA
"местный житель",0.393584840826029,-2.56555073808554,NA
"накоплять",-0.392709775755028,-2.54741054500005,NA
"недостаточный",-0.335358650444859,-1.96233362047067,NA
"непосредственный",0.156304509319981,-1.96219324740788,NA
"образовательный процесс",-0.889652050505942,-2.82430830935627,NA
"определяться",-0.139047453058717,-0.953144664346482,NA
"повышать",-0.377772136717806,-1.7033666080324,NA
"природный",0.0055913580181081,-1.97028747085084,NA
"рабочий место",-0.555820542769873,-2.10315134984214,NA
"страна мир",-0.284496333608987,-2.46736870944453,NA
"субъективный",-0.739957414692483,-1.2413253451275,NA
"украина",0.219346573092894,-1.48156848404354,NA
"учебный",-0.501800246825858,-1.82850323882988,NA
"функционирование",-0.130467646233414,-1.07071759388506,NA
"характеризовать",-0.329837417401745,-1.44594910158177,NA
"экологический",-0.0569525052234288,-0.964010177411929,NA
"экспертный",0.0113644128150401,-1.97006802485274,NA
"агентность",0.396855522296256,-2.36511081036382,"агентность"
"близкий",-0.296846132733638,-1.37635875416783,NA
"волонтер",-0.582734924510116,-2.39617468777315,NA
"глаз",0.112851645106123,-2.6509561377314,NA
"действующий",-0.102205526919029,-2.35425532606065,NA
"длительный",-0.0960369880253369,-1.9793813672008,NA
"жесткий",0.14671297478923,-2.19053150717048,NA
"значительный",-0.239021396185968,-0.870624506534992,NA
"индикатор",-0.485663367754626,-1.30127728461482,NA
"карта",-0.168447715738114,-2.59148261014412,NA
"классовый",0.283691517994436,-2.08761088570948,NA
"критический анализ",-0.0559405475776295,-2.48951053190896,NA
"личность",-0.372558570901068,-0.841430801496816,NA
"малый город",-0.123865645695322,-2.48681868654304,NA
"меньший",-0.273985835676839,-2.56743625334598,NA
"методический",-0.453975331618135,-1.49892729466028,NA
"миграционный",-0.270287763734141,-1.29918744730902,NA
"мировоззрение",-0.0492149183617824,-2.47728352068573,NA
"наблюдать",0.0566104264794456,-1.96261422457125,NA
"необходимо",-0.091164504252433,-1.49550090679909,NA
"обобщенный",-0.374104536292949,-2.32670891705586,NA
"объяснение",0.213217943736929,-1.21877827309855,NA
"объяснять",0.183897372298019,-1.23316568934831,NA
"относительный",-0.197325057889525,-2.24836030102142,NA
"поселение",-0.205325246808758,-2.01337938480968,NA
"предпосылка",-0.0450070899691544,-1.42861777012836,NA
"предпринимательство",-0.286874973219965,-2.09245074651266,NA
"придавать",0.22286688455226,-2.62525691589596,NA
"применительно",-0.00223274387602396,-2.01306382890736,NA
"продолжительность",-0.599222916039272,-2.63638379458706,NA
"проживание",-0.330598889237294,-1.7739150061615,NA
"прослеживаться",-0.012756611030588,-2.15304819108481,NA
"профиль",-0.733011019712294,-2.2291305241918,NA
"развитый",-0.0749509324398538,-2.17532555378272,NA
"религиозность",-0.270654005074842,-1.58070541142109,"религиозность
"
"самореализация",-0.310947966685077,-2.27865441263701,NA
"самосознание",-0.26671604563736,-2.68047264574374,NA
"сбор",-0.289552694808072,-2.03541931617612,NA
"сказываться",-0.407647509031161,-2.48694240607436,NA
"склонный",-0.294311420903466,-2.2736114638555,NA
"собранный",0.081755686145498,-2.50855717495783,NA
"социологический теория",0.00271158456949726,-1.94310270489838,NA
"сравнивать",-0.0221225266959035,-2.40834348821757,NA
"сравнительный анализ",-0.283646037269048,-1.44721960206078,NA
"сущность",-0.0325349034272343,-1.6404994673738,NA
"сходство",-0.0249585260398158,-2.20504522801435,NA
"схожий",-0.00854207131294436,-2.48583639407731,NA
"третьих",0.237844351000819,-2.44791329263951,NA
"узкий",-0.256687369142451,-2.69138875556367,NA
"фактический",-0.333853337450345,-2.64790282460798,NA
"человеческий",0.193684046467864,-1.06734106794478,NA
"экономический кризис",-0.324115427305297,-2.18118223776202,NA
"акторный",0.791656819715996,-2.84021204069312,NA
"архитектура",1.31430611009393,-3.71767578146753,NA
"база исследование",-0.458012637466002,-1.79436090626244,NA
"воздействие",-0.240542123268114,-0.864450752977586,NA
"далее",0.125522310796733,-2.1219124907343,NA
"депривация",-0.7705463071186,-2.90219896176324,NA
"желание",0.26187448181029,-2.02325789364769,NA
"инфраструктура",0.319633555016564,-1.45072623737387,NA
"историко",0.256949762320156,-2.18417595521851,NA
"коммуникативный",-0.040881740718365,-1.00583315359217,NA
"мобилизация",0.0566512114774512,-1.70398108946807,NA
"нелинейный",-0.179602476961052,-2.60652306272084,NA
"нужный",0.0783718437135219,-2.6355002249184,NA
"осознание",-0.186192752649711,-2.30093534279812,NA
"подразумевать",0.0462353275997603,-2.43881380264855,NA
"психический",-0.422456471621272,-2.16871164968277,NA
"ролевой",0.0924736771466994,-2.4179439634336,NA
"сетевой",0.243728326670227,-0.767796067130216,NA
"снижать",-0.416024208500776,-2.02358136425964,NA
"соответствующий",-0.231340854893023,-1.18392391193506,NA
"сопровождаться",-0.146693838634082,-2.03709846191847,NA
"телевидение",0.212076084834431,-2.55931056708706,NA
"траектория",-0.285228611182692,-1.55846078684811,NA
"увеличивать",-0.285560605672194,-2.55875337447319,NA
"указанный",-0.147302310932962,-1.80476264651309,NA
"фундаментальный",0.113245996344193,-1.83018711301212,NA
"экономический политический",-0.157163734975219,-2.05369925349586,NA
"экспертиза",0.0689911774439184,-2.46158148759742,"экспертиза"
"эпистемологический",0.60281884296453,-2.65078323004076,"эпистемологический"
"включая",-0.276279310905761,-1.33154367537127,NA
"выдвигать",0.0213869376712154,-2.0717465722528,NA
"деревня",0.00285027938960656,-2.60915490550226,NA
"казахстан",-0.0943560361105777,-2.37357658405077,NA
"канал",-0.0647208048183424,-1.75884253263441,NA
"кандидат",-0.188608674865465,-2.43227194585511,NA
"медицинский",0.0916820441243958,-0.969836689722972,NA
"негативный последствие",-0.590984814259863,-2.77924845247534,NA
"немой",0.0910559485493067,-2.41787573705695,NA
"обобщать",-0.107169090827009,-2.2588015308823,NA
"около",-0.185318229773313,-2.37918721206101,NA
"познание",0.260333594988428,-2.01578402965638,NA
"регион россия",-0.861365723817701,-2.17418671599571,"регион_россия"
"российский регион",-0.55762339329996,-2.430277029991,NA
"свойственный",-0.0366773353981576,-2.33685328603323,NA
"специальность",-0.815103606770074,-2.29118375689873,NA
"фиксировать",-0.16220935478971,-2.10777057049509,NA
"биографический",0.0592159273544793,-2.16816536264893,NA
"больший степень",-0.399451632986755,-2.12979122543431,NA
"вырастать",-0.314648737139951,-2.62901145837795,NA
"детство",-0.250881119248279,-1.81647195904894,NA
"домохозяйство",-0.354765037889676,-1.69536007137879,NA
"квалифицированный",-0.475261850547334,-2.76713915212395,NA
"миф",0.452007293038635,-2.43999386974773,NA
"паттерн",-0.163987882735685,-2.07742267074233,NA
"пожилой",-0.460879269954543,-0.82139019445221,NA
"развитие современный",-0.0940537653884572,-2.35312769932549,NA
"стадия",-0.388356431967829,-2.14071982476443,NA
"стоять",0.138081071780104,-2.099217480598,NA
"суть",0.0123653082322079,-1.96313576227187,NA
"трудоустройство",-0.709825956886431,-1.85546887702006,NA
"хозяйство",-0.0709895904771075,-1.96249849102801,NA
"человечество",-0.0281310540276801,-2.37700933383866,NA
"баланс",-0.452593077113064,-1.78184679607128,NA
"вынуждать",0.173259750209335,-2.39339902168626,NA
"выраженный",-0.395172849009849,-2.1584375990901,NA
"гибридный",0.23013138964126,-2.56285394012496,NA
"давление",-0.110324409223328,-2.33544117399808,NA
"зависеть",-0.285419791851597,-1.13426953801056,NA
"идти",0.08320525164856,-1.27717363427714,NA
"негативный",-0.495274379401702,-0.98170152771924,NA
"патриотизм",-0.610763968817693,-2.33208619192909,"патриотизм"
"разрешение",0.0178999280015912,-2.28505958071731,NA
"речь",0.313540224509298,-1.46463313571195,NA
"садиться",-0.334041445083476,-2.6101349525537,NA
"сочетание",-0.155693026524478,-1.5762722766248,NA
"теоретический подход",0.261150764408331,-2.22805140105146,NA
"устанавливать",-0.460763451211108,-1.08125688118917,NA
"этнический группа",-0.50271958092037,-2.41491926852905,NA
"языковой",0.194913754123849,-1.9953707005552,NA
"алгоритм",-0.451727655637152,-2.18797459469345,"алгоритм"
"государственный власть",-0.266501538359586,-2.47321037297302,NA
"закон",0.301544250223228,-1.32332170258521,NA
"код",0.105378463839441,-2.33526766488907,NA
"молодежный",-0.534518558374207,-1.74299730979938,NA
"нести",-0.0328648657109345,-2.46443611383075,NA
"новость",-0.126817126959105,-2.63603778373316,NA
"общественно",-0.0941959520841721,-2.27547844771135,NA
"объяснительный",0.187804600165821,-2.58022279684439,NA
"онлайн",-0.430948049377934,-0.722297621673599,NA
"отбирать",-0.0148195855554244,-2.57126004077374,NA
"применять",-0.036040082225333,-1.59720881627279,NA
"продвижение",-0.0588619304416488,-1.66793738072603,NA
"пропаганда",-0.0227561403958723,-2.48671281947737,NA
"профессионализация",0.0275442623255585,-2.33359697601955,NA
"профессионализм",-0.501397342831555,-2.63758495144715,NA
"профессиональный группа",-0.403234460649655,-2.01213738013014,NA
"регулирование",0.0265575899464135,-1.39711384365933,NA
"служба",-0.188583420099269,-1.41930828503453,NA
"смочь",0.216726491723181,-2.37973247444742,NA
"снижаться",-0.764529495068357,-2.54839656684312,NA
"социальный контекст",-0.0205338298001401,-2.61044170572894,NA
"спор",0.351879326905537,-2.59747202501992,NA
"существенно",-0.271233973875681,-1.55447011461478,NA
"трудовой отношение",-0.262791689091235,-2.18745139123682,NA
"финансовый",-0.313048235195509,-1.14824772584881,NA
"базовый",-0.199819258221563,-1.07064978427226,NA
"благотворительный",-0.199676208124786,-2.65019611524239,NA
"всеобщий",-0.00792575846644875,-2.65008437666946,NA
"государственный политика",-0.148981053359799,-2.51442252263265,NA
"гражданский активность",-0.453285217153629,-2.77192331188075,NA
"группа население",-0.619164037482328,-2.18252663440828,NA
"значительный степень",-0.294134982152497,-2.53770585940024,NA
"конфигурация",0.196315670740925,-2.45102209614622,NA
"крым",-0.481454812583008,-2.3869350677345,NA
"максимально",-0.0581519994027732,-2.62689776314916,NA
"наблюдаться",-0.496681840012579,-1.28140716296772,NA
"некоммерческий организация",-0.0823432244184436,-2.25544270080993,"некоммерческая_организация"
"нко",-0.140819312075538,-1.39843186386928,NA
"обеспечение",-0.321977681168374,-1.00089742395765,NA
"означать",0.202682317003366,-2.0545015797813,NA
"пенсионер",-0.882032786581564,-2.45369548064714,NA
"пенсионный",-0.646371988256655,-2.50275928877661,NA
"победа",0.0802003803965377,-2.63556380013944,NA
"показатель",-0.812499775169107,-0.335240491062264,NA
"полуструктурированный интервью",-0.165755061887251,-1.98411826486268,NA
"препятствие",-0.120926783702232,-2.28878085467895,NA
"приоритет",-0.470950228584267,-1.69644177301662,NA
"проблемный",-0.322416933971337,-2.04546039085642,NA
"против",0.325633806306933,-1.75327520496149,NA
"противодействие",-0.385254809799517,-2.3491922695771,NA
"различный социальный",-0.197025716745522,-2.25725103596285,NA
"разный уровень",-0.506890826434995,-2.48570984702245,NA
"расход",-0.454149391994249,-2.45328932268524,NA
"решение проблема",-0.127033363772709,-1.73990696555196,NA
"руководитель",-0.353655605081567,-1.205062802401,NA
"самоопределение",0.0319684558106217,-2.66255358895628,NA
"слабый",-0.121348620232497,-1.40284979831801,NA
"снижение",-0.52312790571023,-0.960838228224737,NA
"социальный активность",-0.561256226658414,-2.4704250475595,NA
"социальный поддержка",-0.550097008553913,-2.55758820289062,NA
"социальный услуга",-0.44808110973125,-2.1411624096119,NA
"таковой",0.271803613670162,-2.34185946233363,NA
"традиционно",0.0189172884491054,-2.37461825328871,NA
"удаленный",-0.332059212346352,-2.72761275334071,NA
"уровень доверие",-0.686207118121133,-2.55336253497064,NA
"ухудшение",-0.658384137672956,-2.36479594645753,NA
"финансирование",-0.120758608928572,-1.93572229184002,NA
"финансовый поддержка",-0.989920120570129,-2.62647257793588,NA
"элита",0.0710928985203794,-1.24965859944414,NA
"бюрократический",0.208813422396818,-2.3182553869762,NA
"взаимодействовать",0.096838721116342,-2.50924315469488,NA
"девушка",-1.18708930715325,-2.76949592498246,NA
"деньги",0.287742824353505,-2.33640033548561,NA
"индустриальный",0.326013108403243,-2.17897511124269,NA
"инновационный",-0.295332237401448,-1.26694496792047,NA
"китай",-0.11964120400499,-1.77171763084181,NA
"мало",-0.277644788363798,-1.4972926818347,NA
"министерство",-0.141003549897981,-2.46695046384464,NA
"насколько",-0.178251325871339,-1.79932588057911,NA
"отражение",-0.0462602696099307,-1.84414301310574,NA
"перемена",-0.574524625185636,-1.7474856803278,NA
"повестка",-0.00694550397742853,-2.20392937596369,NA
"последовательный",0.0414007848252486,-2.48433868796027,NA
"противостояние",0.167843950363493,-2.15924518712324,NA
"развитие россия",-0.196634814389299,-2.53591971381566,NA
"ран",-0.909018283972213,-1.76104428495848,NA
"система образование",-0.515032198392119,-2.30375212482346,NA
"социальный статус",-0.124102106457508,-2.17375763988672,"социальный статус
"
"суждение",0.0319553646543026,-2.21140686150193,NA
"счастие",-1.04156651351996,-2.63596043391928,NA
"трудовой мигрант",-0.19965484604386,-2.01209436769296,NA
"фильм",0.454257594462972,-2.5819918071253,NA
"администрация",0.115130253334149,-2.34598131707229,NA
"временный",-0.0207456557703266,-1.72218127746846,NA
"выработка",-0.100822223919797,-2.23972903303583,NA
"глубинный",-0.0529671375503791,-2.56167000374885,NA
"долгосрочный",-0.319545399329205,-2.16376902404818,NA
"должность",-0.316844963982533,-2.65540699379479,NA
"европейский страна",-0.382187370894241,-2.62661892433956,NA
"заявлять",0.000349527753797131,-2.62255215903292,NA
"исключать",0.103331609855147,-2.63667757657708,NA
"коммуникационный",-0.129227319460022,-1.87321302830926,NA
"конечный",0.231684802119924,-2.32272024767725,NA
"конкуренция",-0.00227875273832193,-1.87819087131617,NA
"концептуализация",0.468855553534762,-1.62602399069253,"
концептуализация"
"коррупция",-0.237708045422579,-1.5071894146606,NA
"легитимация",0.282210892795928,-2.25118120536815,NA
"личностный",-0.73462894298855,-1.43124612657665,NA
"массовый сознание",-0.468867954861242,-2.26715919649262,NA
"мягкий",0.0206545161515156,-2.67682050309072,NA
"независимо",-0.271434401204343,-2.69543763035155,NA
"низкий",-0.62208322530183,-0.988665774138786,NA
"обстоятельство",0.105955792885022,-1.64922889325976,NA
"орган власть",-0.519123196103368,-1.85205683397839,NA
"ослабление",-0.207388285799211,-2.6790679551878,NA
"потенциальный",-0.111290592988285,-1.59183300124489,NA
"появление новый",0.0349701591220614,-2.53209841530938,NA
"рамка проект",-0.742862245308027,-2.88627675053365,NA
"риторика",0.381424576299895,-2.41811032817271,NA
"родственник",-0.346395213693754,-2.36409763313627,NA
"рождение",-0.46788286684531,-2.11298535901794,NA
"сильно",-0.294790303147786,-2.33822693123065,NA
"система социальный",-0.315852335722704,-2.23656963822795,NA
"социальный капитал",-0.355834811077818,-1.40246408263148,NA
"социальный медиа",-0.121831008914315,-1.90343694719911,NA
"социальный порядок",0.347481943791775,-2.25405810920178,"социальный_порядок"
"социальный система",-0.224116626863347,-2.48442391716108,"социальная_система"
"социокультурный",-0.371446357964852,-0.599094405805138,NA
"социологический наука",-0.185045362844961,-2.26368590446795,NA
"социум",-0.276892239477984,-1.35980105308347,NA
"сравнительно",-0.11734747352378,-2.64799401205504,NA
"сторонник",0.143409178224858,-1.9206104965223,NA
"тесный",-0.0559340603469029,-2.61338869749851,NA
"технический",-0.0470850089874594,-1.25366872966187,NA
"уклад",-0.511745210047097,-2.78283581777526,NA
"успешный",-0.247112445725855,-1.27958761474411,NA
"цель исследование",-0.404100341801684,-2.04601655568597,NA
"вторичный",-0.519875456009179,-2.50170958273216,NA
"вуз",-0.893309865817394,-0.823647587019696,NA
"выражаться",-0.0546685002109284,-2.1156189734939,NA
"доступность",-0.434238385874471,-1.56292053423519,NA
"инвалидность",-0.0244362828572185,-1.27210695657112,"инвалидность"
"малый",-0.326029155492754,-1.60178139515535,NA
"политический процесс",0.0323209681244796,-2.63505435695631,NA
"приоритетный",-0.551729492809755,-2.59115925197081,NA
"развитие страна",-0.40102503687181,-2.27430715413921,NA
"рамка исследование",0.0731209044111613,-2.62187146948932,NA
"сквозь",0.137354088740487,-2.59951786690189,NA
"студенчество",-0.487504509682421,-2.52970590449822,NA
"сформировываться",-0.0488096963307383,-2.13115095253177,NA
"учебный заведение",-0.531103402853107,-2.17667172234014,NA
"болезнь",0.216675836223231,-2.15886155083668,NA
"больной",-0.777513003844609,-2.48260488501528,NA
"досуг",-0.252842854574571,-2.0464319100896,NA
"жизненный мир",-0.414073753818682,-2.42749069846154,NA
"закладывать",0.349676551057057,-2.57223396677182,NA
"запрос",-0.390750337668526,-1.42205969803874,NA
"игровой",0.889979378331226,-2.96132758063772,NA
"игрок",0.754314892933512,-2.6619000705699,NA
"инструментальный",-0.27320854538229,-2.49732365879749,NA
"информационный технология",-0.245915220669843,-2.48992361386939,NA
"конфликтный",0.0317367253574017,-2.62159682902293,NA
"край",-0.617516940096707,-2.08026390560713,NA
"носить",-0.143815934590529,-1.6304063395958,NA
"орган государственный",-0.631632914183767,-2.74809390413435,NA
"основной тенденция",-0.189770612687819,-2.66147916352191,NA
"отмечаться",-0.421991761126181,-1.15817493458427,NA
"пользователь",-0.0646696124380547,-1.05617581138911,NA
"преступление",0.395327363239836,-2.71885686501125,NA
"различный форма",-0.115815426260534,-2.4971271161254,NA
"свойство",-0.0205196229726832,-1.89193024548574,NA
"сервис",0.148269604150235,-2.18213279799475,NA
"слой",-0.324604082800408,-1.77732631767687,NA
"стратегический",-0.321176059142066,-1.71906561980826,NA
"теория социальный",-0.0224656388260526,-2.12094227161195,NA
"удовлетворять",-0.612200977098517,-2.8164668733835,NA
"формирование новый",-0.130710088836292,-2.43200781660379,NA
"цифровизация",-0.680647752923259,-1.72030884779222,"цифровизация"
"цифровой",-0.122470115595371,-0.356121908160924,NA
"экспертный интервью",-0.391089522629391,-2.41892990665659,NA
"активизация",-0.235805833337122,-2.55722071929554,NA
"анализ данные",-0.476454295626897,-1.47786205867634,NA
"возрождение",-0.0909402577497562,-2.36286415125576,NA
"изучение социальный",-0.255403648266821,-2.43773558400194,NA
"новый тип",0.0199028305924825,-2.5954467763976,NA
"отличать",-0.0484648218831861,-2.68095268063124,NA
"предполагаться",0.0365714423069183,-2.60825263094967,NA
"присутствовать",0.163661659280233,-2.43515431076762,NA
"школьный",-0.610444984484846,-2.18530789533886,NA
"этнокультурный",-0.434562397288525,-2.34016997046147,NA
"кадры",-0.311357656846676,-2.72105286341399,NA
"компонент",-0.478052385539851,-1.17801166143163,NA
"ошибка",-0.287780120261646,-2.24529131480916,NA
"стимулировать",-0.173599154876805,-2.346603173592,NA
"управленческий",-0.437326201767431,-1.32927152006799,NA
"фиксироваться",-0.379006765258059,-2.7161086464715,NA
"эффективный",-0.302723819784638,-0.97556308778886,NA
"автономный",0.0987127135895067,-2.35507260705792,NA
"акцентировать",-0.0689234370652639,-2.55088850971451,NA
"взросление",-1.75620027492987,-3.25833228405962,"взросление"
"вовлечение",-0.0374389620669773,-2.15479448715126,NA
"высокий степень",-0.401671881280554,-2.63373833651158,NA
"китайский",0.117660331392724,-1.58242231021901,NA
"материал исследование",-0.326136148730279,-2.63264084916927,NA
"миграционный процесс",-0.261966800801466,-2.49420730972636,NA
"население россия",-0.58796856606873,-2.59732744084007,NA
"настроение",-0.431370079131624,-1.8534827423578,NA
"основной фактор",-0.50965886452049,-2.49718238191148,NA
"отражаться",-0.160997004287474,-2.28643692069368,NA
"положительный",-0.572184933380637,-1.42138112323242,NA
"преобладать",-0.160582738495357,-2.0692361287712,NA
"смещение",-0.233472606686618,-2.64494824306341,NA
"учащийся",-1.18707071563356,-2.35926224214114,NA
"чей",0.016697175773439,-2.18558190464388,NA
"биологический",0.320023154219388,-2.50353373924817,NA
"ведение",-0.0368442264843746,-2.47619711431706,NA
"возрастной",-0.645081642237135,-1.95095638553027,NA
"возрастной группа",-0.733729532541282,-2.2873509870186,NA
"детерминант",-0.339481918465694,-2.14672253018237,NA
"заболевание",-0.313627077982649,-2.04974317866774,NA
"зафиксировать",-0.266708492155167,-1.94161324002635,NA
"инклюзия",-0.200393680955726,-2.28537277624693,NA
"карьера",-0.433141517134427,-1.635527338269,NA
"компьютерный",-0.115844715100555,-2.23298562345258,NA
"консолидация",-0.373902760115519,-1.93760572493503,NA
"лечение",0.0973087446293931,-2.28602896636864,NA
"многомерный",-0.679322416753566,-2.70057200131792,NA
"нагрузка",-0.865621625049964,-2.26690005189368,NA
"нравственный",-0.736848278907517,-2.1375939250886,NA
"общественный сознание",-0.396211417147199,-2.29869000587115,NA
"ориентир",-0.448173019278055,-2.11208545361766,NA
"пандемия",-1.04591579186514,-1.64880743481469,"пандемия"
"предпринимательский",-0.377161678536378,-2.32779241416254,NA
"привлекательность",-0.379228757530645,-2.72983957365278,NA
"проблема социальный",-0.221383849265251,-2.34738808329881,NA
"продуктивный",-0.0526037467988245,-2.59995189530046,NA
"развивающийся",0.0365049671823929,-2.67653749549443,NA
"самооценка",-0.986088029682898,-2.19034891683128,NA
"самочувствие",-0.527697688385364,-2.81783383770327,NA
"систематизировать",-0.111294723419455,-2.59427181338467,NA
"совершать",0.308907261761611,-2.68734213678429,NA
"социологический подход",-0.0693965947576488,-2.57599955434684,NA
"старение",-0.0306465552137503,-1.72288764830744,NA
"старость",-0.563308218321838,-2.70209914202308,NA
"старший возраст",-0.563019549457226,-2.44228439500109,NA
"трудовой деятельность",-0.443771717304507,-2.13943607309098,NA
"фрейм",0.437826493167985,-2.34602650475684,NA
"целевой",-0.495026943140808,-2.29500485899909,NA
"автономия",0.10609509306837,-2.2583993262594,NA
"бурдие",0.36172941627068,-2.27697215456637,"бурдье
"
"диагностика",-0.530585404714137,-2.20643349104437,NA
"единство",-0.0124426681044404,-1.84161342005619,NA
"занятие",-0.456206997493358,-1.81988191227289,NA
"легитимность",0.495106919013426,-2.76822170077617,NA
"начальный",-0.365212520760168,-2.72490443623187,NA
"опасность",-0.338837777675151,-2.36159112265952,NA
"предположение",0.00423720025557622,-1.61384576481444,NA
"предпочитать",-0.295835594164863,-2.63604392729222,NA
"прикладной",-0.11218669195152,-2.00978228444863,NA
"смертность",-0.68705966941466,-2.70473097366724,NA
"социальный взаимодействие",0.0290068834723074,-1.95585630519221,NA
"статистика",-0.482262069204729,-1.68728188069175,NA
"уровень социальный",-0.583271516764376,-2.47116965506111,NA
"учиться",-0.968520605013446,-2.84176554534538,NA
"гражданство",0.294036097641979,-2.40855302211553,NA
"исследование социальный",-0.0505886884464204,-2.20716827615774,NA
"молодой поколение",-0.457298410860814,-2.40531792702779,"молодое_поколение"
"научный фонд",-1.63492578811307,-3.43885610628368,NA
"некий",0.0610666728878194,-2.66256787574585,NA
"слабо",-0.293768758904662,-2.40689031518746,NA
"современный социальный",0.0798010436717449,-2.4394059924151,NA
"спортивный",0.322196615580679,-2.43822735877975,NA
"треть",-0.436849596229133,-2.67228392786784,NA
"экономический социология",0.624640118718446,-2.70184628377367,NA
"база данные",-0.353545125863911,-2.19086401451974,NA
"быстрый",-0.0912701082970036,-2.50532722691648,NA
"бытовой",-0.408086667342631,-2.5997009457389,NA
"великий",0.478154842427629,-2.73169918549437,NA
"детерминировать",-0.481855767340262,-2.62919943859603,NA
"здоровый",-0.13554758833939,-2.58539514422956,NA
"имидж",-0.219931155577951,-2.23591896152678,NA
"индекс",-0.633920196342817,-1.55880720655133,NA
"когнитивный",-0.363017236746665,-1.12835005608074,NA
"кооперация",-0.0676086252979686,-2.4452257520436,NA
"медицинский помощь",-0.388134669358685,-2.07487203323355,NA
"мероприятие",-0.295799185824389,-1.76310157950253,NA
"оказание",-0.324423820110892,-2.24784571936609,NA
"политический система",0.00872821658952308,-2.4850370206322,NA
"развитие российский",-0.308699856374692,-2.26908423070522,NA
"рациональность",-0.0155908019451992,-2.3761608757524,NA
"реализоваться",-0.0269038413878576,-2.58483698648389,NA
"сеть вконтакте",-0.323639160389668,-2.71106509532435,NA
"сосед",0.406272982750161,-2.7099260211161,NA
"соседский",0.532314031831868,-2.79036267933084,NA
"спорт",0.166634563004101,-2.11039735718083,NA
"устойчивость",-0.283989184785808,-1.7437941975411,NA
"шанс",-0.282158512999031,-2.52262626310009,NA
"шесть",-0.392402029171606,-2.53598636740118,NA
"белорусский",-0.334649053901488,-2.74249382866193,NA
"высокий уровень",-0.599369791538765,-1.25858571708026,NA
"гибкий",0.0905012541252902,-2.31465645524394,NA
"закреплять",0.00270982016828248,-2.62244622109634,NA
"инклюзивный",-0.129727154057667,-2.43184418138338,NA
"местный самоуправление",-0.537385869936542,-2.35703877792673,NA
"подтверждение",-0.0520256775864078,-2.56157895901302,NA
"социальный среда",-0.26779107045167,-2.42005401645961,NA
"сплоченность",0.0648501614874299,-2.32365634084534,NA
"хозяйственный",0.0809379204542257,-2.37487478421611,NA
"жизненный стратегия",-1.20976203463547,-3.14895771518124,NA
"направление исследование",-0.197318733451242,-2.63638420144628,NA
"уязвимость",-0.379111809507261,-2.66334758973096,NA
"философ",0.343636269824245,-2.65839365221678,NA
"инвалид",-0.285131139397218,-1.75996283109967,NA
"линейный",0.0693385893130023,-2.41709920089946,NA
"межнациональный",-0.674537704323396,-2.75801951093306,NA
"новизна",-0.26310780626779,-2.72101287343488,NA
"общероссийский",-0.728464409102345,-1.93656775733481,NA
"опрашивать",-0.894109152803034,-2.0154761655015,NA
"сельский местность",-0.554582217183995,-2.17280174062246,NA
"синтез",-0.0689111003477941,-2.41255826150362,NA
"социальный защита",-0.310764605084434,-2.49723079931511,NA
"субъектность",-0.29418596971529,-2.0580741832109,NA
"востребованность",-0.520202479216421,-2.51221967349796,NA
"напряженность",-0.690120121616416,-2.34870827224464,NA
"окружение",-0.263040118139696,-2.70695540064752,NA
"оригинальный",-0.105114954999791,-2.42802094759671,NA
"оценивание",0.00487370043812043,-2.62235392769839,NA
"семантический",-0.328651788459584,-2.56010025778323,NA
"сопоставлять",-0.0594085234938966,-2.66798675933326,NA
"уровень образование",-0.678935443270468,-1.96877269716816,NA
"условие труд",-0.452822355803388,-2.62917402412782,NA
"функциональный",-0.153512146965525,-1.86519160194118,NA
"шаг",-0.0413206151675065,-2.26032977402747,NA
"оптимальный",-0.479332926820464,-2.67702034970179,NA
"подросток",-0.8040413042594,-1.55658950694814,NA
"показываться",0.0746505959270779,-1.84639887644141,NA
"раскрытие",0.113412260275106,-2.47513837591266,NA
"туризм",0.0238875916340717,-2.60845794955742,NA
"универсальный",-0.0909027533124234,-1.8016960303292,NA
"алкоголь",-0.289365983347494,-2.63413014544822,NA
"вциом",-1.03512040480049,-2.88763827617827,NA
"кластер",-0.321182428885482,-2.31818223665254,NA
"волонтерский",-0.81791503307571,-2.72311112022882,NA
